id;nombre;apellido;profesion;fecha;sueldo;comision;Departamento
25103;ANDRES;FERRER MORA;1;05/07/2008;1402;0;5
25104;JORGE;GIL MARTIN;2;05/05/2008;1932;694;4
25105;MARTI;VEGA NAVARRO;1;02/11/2006;2219;0;2
25106;IKER;CASTRO MOYA;1;12/12/2000;1613;0;4
25107;JOSE MANUEL;MEDINA IBA¥EZ;2;06/12/2008;742;908;4
25108;ALEX;IGLESIAS REYES;1;11/02/2002;943;0;4
25109;CESAR;MU¥OZ PASCUAL;6;05/09/1999;2402;0;6
25110;CARLOS;LOPEZ REYES;1;05/03/1998;2665;0;6
25111;BRUNO;IBA¥EZ LEON;1;06/05/2011;807;0;5
25112;BRUNO;GARCIA ROMAN;5;09/10/2006;808;0;4
25113;IAN;ALVAREZ GARCIA;4;11/07/2000;2656;0;1
25114;PAU;SANTANA CAMPOS;1;05/11/2002;2952;0;2
25115;RAUL;ESTEBAN PASCUAL;4;12/02/2000;2480;0;1
25116;BRUNO;HERNANDEZ NU¥EZ;6;01/07/2001;1466;0;4
25117;LEO;PASTOR CABALLERO;2;01/05/1999;1915;587;1
25118;VICTOR;CASTRO CABRERA;3;04/09/2013;2863;0;3
25119;ANTONIO;CRUZ TORRES;1;07/05/2005;2795;0;3
25120;UNAI;ALONSO MONTERO;4;11/11/2003;2694;0;5
25121;JOEL;MOLINA FLORES;1;09/08/2004;1892;0;2
25122;JOSE ANTONIO;CARRASCO MARTIN;4;02/09/2013;1209;0;4
25123;PAU;CALVO CABALLERO;2;06/04/2005;1679;753;5
25124;ASIER;SANTOS BRAVO;2;12/03/1998;2046;629;1
25125;BIEL;VARGAS MARTINEZ;1;04/11/2010;1495;0;4
25126;OMAR;CABRERA NAVARRO;1;11/08/2003;810;0;1
25127;MARCO;DIAZ PE¥A;1;07/08/2008;1956;0;1
25128;PEDRO;LOPEZ CANO;2;01/08/2002;2687;700;3
25129;GAEL;GIMENEZ SAEZ;1;07/01/2005;2007;0;6
25130;NICOLAS;VARGAS HERNANDEZ;4;11/08/2002;1440;0;1
25131;GERARD;BLANCO HERRERO;1;05/01/2013;2006;0;4
25132;HECTOR;DIAZ LORENZO;4;08/06/1999;1677;0;4
25133;RODRIGO;DELGADO DELGADO;6;05/01/1992;725;0;2
25134;MARC;CASTILLO ORTIZ;2;02/05/2007;2371;942;5
25135;CRISTIAN;MENDEZ CAMPOS;1;07/11/2010;749;0;1
25136;MIGUEL;SANTIAGO MOLINA;1;11/01/2003;1228;0;2
25137;ADRIA;SUAREZ MARIN;1;05/04/1990;995;0;5
25138;ANDRES;HERRERO SUAREZ;1;02/09/1996;2003;0;2
25139;ALEJANDRO;ALVAREZ CARMONA;2;04/05/2013;710;690;3
25140;FERNANDO;SOLER GIL;1;08/11/1997;2079;0;5
25141;IZAN;MARIN GIL;1;04/09/2009;796;0;4
25142;DAVID;GIL IGLESIAS;2;02/12/1993;2226;788;1
25143;JOSE ANTONIO;FUENTES PASTOR;1;01/11/2011;2548;0;3
25144;DANIEL;MARQUEZ SANCHEZ;2;05/07/2006;2995;536;1
25145;IGNACIO;ORTEGA ORTEGA;5;11/07/1998;2762;0;2
25146;BRUNO;ALVAREZ SERRANO;1;04/05/1993;2158;0;6
25147;IGNACIO;RODRIGUEZ GARCIA;4;08/10/2003;1381;0;1
25148;JAIME;LOZANO ESTEBAN;2;11/05/2001;1317;603;2
25149;JOSE ANTONIO;RAMOS HIDALGO;1;01/09/2008;1671;0;4
25150;ORIOL;RUIZ ALONSO;3;03/06/1994;2097;0;1
25151;ALEX;MARIN GONZALEZ;5;01/07/1993;2851;0;2
25152;MARTI;GOMEZ SANZ;5;06/08/2009;2834;0;2
25153;RAFAEL;MARQUEZ BRAVO;4;10/09/2001;1096;0;4
25154;ANDER;ORTIZ LEON;4;06/10/2001;1371;0;1
25155;GAEL;HERRERO MOYA;5;07/11/1998;2074;0;3
25156;FRANCISCO JAVIER;MORA MOLINA;1;09/01/1999;1723;0;5
25157;JESUS;GIMENEZ FERNANDEZ;1;09/11/2008;2395;0;4
25158;JAN;ORTIZ BLANCO;2;09/09/2012;1148;805;5
25159;RAFAEL;GOMEZ IBA¥EZ;3;08/01/1994;2129;0;3
25160;SAUL;ESTEBAN BLANCO;1;08/08/1995;1353;0;5
25161;ANGEL;CRUZ HERNANDEZ;3;05/07/2013;2111;0;4
25162;JORGE;GALLARDO CARRASCO;1;09/08/2004;2402;0;4
25163;ANDER;GONZALEZ TORRES;2;04/11/1999;1762;671;4
25164;ANDER;CARRASCO MENDEZ;6;06/03/2011;2848;0;4
25165;PAU;NIETO IBA¥EZ;6;02/11/2001;1372;0;2
25166;LEO;NIETO PASCUAL;1;01/07/2005;899;0;3
25167;PAU;DURAN SANZ;5;03/07/1998;2532;0;4
25168;MARTIN;MORALES FERNANDEZ;1;05/07/1999;1316;0;1
25169;JORDI;CALVO HERRERO;5;07/04/1993;1795;0;6
25170;ISAAC;MARIN MORA;1;02/05/2009;1159;0;6
25171;JOSE;GARCIA DIAZ;1;06/07/2000;1278;0;2
25172;OMAR;DOMINGUEZ CARMONA;2;09/04/1993;1835;923;5
25173;GUILLEM;AGUILAR CANO;1;04/04/2000;2446;0;1
25174;ISAAC;IGLESIAS LORENZO;1;10/03/1990;2589;0;1
25175;OSCAR;CALVO CRUZ;2;04/02/1997;2885;725;3
25176;DAVID;IGLESIAS RAMIREZ;2;05/02/1993;2053;822;1
25177;ADRIA;GIL ORTEGA;1;01/06/1990;1257;0;6
25178;JAIME;HERNANDEZ HIDALGO;1;08/10/2000;2282;0;6
25179;ADRIAN;SANCHEZ MARTINEZ;3;06/12/2013;2572;0;2
25180;HUGO;CARRASCO GONZALEZ;3;01/08/1999;1599;0;5
25181;SERGIO;JIMENEZ FLORES;3;09/03/1992;1214;0;4
25182;IZAN;SANTIAGO FERNANDEZ;1;02/02/1992;2158;0;2
25183;ADRIA;GARRIDO VELASCO;1;06/06/2011;2355;0;6
25184;MARCO;MARIN GIL;2;12/08/2005;673;802;1
25185;ALVARO;VEGA CASTRO;1;10/05/1995;2411;0;4
25186;JOAN;RUBIO ORTEGA;1;05/07/2008;2196;0;1
25187;JOSE MANUEL;MENDEZ SOTO;1;01/10/1993;2209;0;2
25188;GONZALO;MARTINEZ CRESPO;3;08/06/2012;1468;0;4
25189;MARC;MONTERO VEGA;1;04/12/2001;1046;0;4
25190;ISMAEL;DURAN RAMOS;1;05/07/1994;1658;0;1
25191;MARCOS;SANZ CRUZ;6;04/06/1997;1652;0;4
25192;DANIEL;LOZANO HERNANDEZ;4;12/05/2000;1344;0;6
25193;FRANCISCO JAVIER;HERRERO ROJAS;6;01/09/2005;2023;0;2
25194;AITOR;LEON GALLEGO;2;06/10/2012;2090;992;5
25195;MARC;SANZ DOMINGUEZ;6;07/12/2008;2218;0;1
25196;IAN;CRESPO MORALES;1;01/12/1997;839;0;4
25197;JORDI;IBA¥EZ MEDINA;4;01/02/2008;804;0;3
25198;AITOR;ROMAN NIETO;1;03/04/2001;1947;0;4
25199;IGNACIO;PARRA BENITEZ;2;01/03/2001;1818;911;4
25200;JESUS;SANTIAGO CABRERA;6;08/07/2010;2597;0;2
25201;MATEO;GALLEGO SANCHEZ;5;09/10/1998;1446;0;5
25202;NICOLAS;ORTEGA GIMENEZ;1;12/02/1990;2857;0;1
25203;LUIS;ALONSO PARRA;4;12/11/1996;1974;0;4
25204;ROBERTO;PRIETO CASTRO;2;09/08/1994;1860;630;1
25205;MARIO;MARQUEZ VICENTE;1;02/01/1994;1121;0;6
25206;SAUL;SOLER CASTILLO;3;04/08/1999;1701;0;2
25207;PAU;CARRASCO MOLINA;5;01/05/2012;1880;0;4
25208;MATEO;DURAN RAMOS;1;04/02/2005;1377;0;2
25209;ADAM;SANTOS GONZALEZ;5;10/01/1997;1621;0;4
25210;FERNANDO;VARGAS DOMINGUEZ;2;10/05/1997;2224;511;6
25211;EDUARDO;HERRERO RAMOS;1;02/03/2009;895;0;5
25212;AITOR;CABRERA IBA¥EZ;1;06/04/1993;630;0;3
25213;ASIER;RAMOS LOZANO;2;07/06/2009;2176;765;5
25214;ERIC;SANCHEZ CASTILLO;2;04/01/1998;753;752;1
25215;SERGIO;CORTES ESTEBAN;1;05/11/1996;1361;0;6
25216;IAN;BLANCO GALLEGO;2;05/08/2011;1715;869;2
25217;ADRIA;CANO PARRA;3;02/05/2013;1677;0;5
25218;MARIO;MARQUEZ CANO;2;12/01/2005;2008;944;2
25219;MARCOS;PASCUAL ROMERO;3;02/11/2000;1641;0;4
25220;MIGUEL;RAMIREZ GUTIERREZ;1;05/10/1998;600;0;3
25221;JOEL;MARTIN MOYA;1;01/03/2012;806;0;4
25222;ANDER;MENDEZ IBA¥EZ;5;05/09/2005;2086;0;6
25223;JORDI;LOZANO CAMPOS;2;01/01/1990;2689;549;4
25224;MARIO;MOLINA CRUZ;2;01/03/2005;2513;501;3
25225;GUILLERMO;ORTIZ GONZALEZ;4;02/06/2007;2938;0;5
25226;IVAN;MARIN SANTANA;3;04/11/2006;1067;0;4
25227;ISAAC;LEON REYES;2;01/06/1990;2309;699;2
25228;PABLO;HIDALGO CABRERA;4;09/05/1991;1618;0;5
25229;OSCAR;GONZALEZ VEGA;1;11/08/2008;1133;0;6
25230;GUILLEM;SOLER GARCIA;2;10/11/1991;1828;524;2
25231;MATEO;SAEZ ORTEGA;5;02/12/2006;1903;0;4
25232;JOSE MANUEL;DOMINGUEZ SANTANA;2;02/06/2007;2246;649;1
25233;ISAAC;VIDAL MORENO;1;10/08/1995;2167;0;5
25234;GERARD;GONZALEZ CANO;1;04/08/2010;1810;0;1
25235;DIEGO;ORTEGA PEREZ;4;07/03/1991;2703;0;1
25236;SANTIAGO;GOMEZ GUTIERREZ;5;06/01/2003;1690;0;4
25237;CESAR;LORENZO GIMENEZ;1;10/02/2007;1423;0;4
25238;PABLO;RODRIGUEZ LOPEZ;1;08/12/1999;1491;0;4
25239;JAVIER;ROMAN VELASCO;2;04/02/2007;603;878;4
25240;MARCO;MORALES CRESPO;2;08/10/2005;1783;705;6
25241;JORGE;JIMENEZ DIEZ;2;08/12/2001;1954;898;6
25242;JON;TORRES ESTEBAN;2;04/12/2006;1935;796;4
25243;JUAN;SERRANO IBA¥EZ;2;12/12/1990;1645;714;3
25244;JOEL;CASTRO ALVAREZ;6;08/04/2007;1158;0;4
25245;JOSE ANTONIO;GARCIA RUBIO;1;02/01/1993;2637;0;4
25246;LEO;MARTINEZ MOYA;5;02/02/2004;1998;0;6
25247;ISAAC;FERRER LEON;5;08/04/1998;2140;0;2
25248;MARTIN;SOLER DURAN;5;01/03/2006;1360;0;2
25249;YERAY;ROMERO DURAN;1;07/08/1998;1092;0;4
25250;GUILLERMO;SOLER CARMONA;2;12/01/2009;772;541;5
25251;GUILLERMO;MORALES GOMEZ;3;04/07/2013;2226;0;2
25252;MARCO;CARMONA CANO;6;08/05/2000;2419;0;1
25253;PAU;DOMINGUEZ SOLER;1;06/01/1998;1940;0;1
25254;CARLOS;MORALES GALLARDO;4;03/08/2013;2320;0;2
25255;GAEL;ORTIZ GUERRERO;2;11/08/1994;1963;955;2
25256;DANIEL;VAZQUEZ MARIN;1;10/02/1995;2455;0;4
25257;HECTOR;CASTILLO DIAZ;1;05/08/1998;2001;0;4
25258;ENRIQUE;CABALLERO AGUILAR;1;09/01/2000;639;0;1
25259;GAEL;PE¥A VARGAS;6;10/11/2012;2638;0;1
25260;ENRIQUE;BENITEZ VAZQUEZ;2;07/02/2012;967;699;4
25261;JOSE MANUEL;ALONSO PASTOR;1;03/06/2012;1272;0;4
25262;CESAR;RUBIO DOMINGUEZ;1;09/11/2010;1482;0;1
25263;ALBERTO;DIAZ VAZQUEZ;2;01/10/2010;1267;793;2
25264;JOSE ANTONIO;DIEZ TORRES;4;11/09/2006;1160;0;2
25265;MARTI;MU¥OZ PE¥A;2;09/06/2003;2862;885;4
25266;ANDER;RAMOS NAVARRO;2;10/05/1998;2290;541;2
25267;GABRIEL;CARMONA BENITEZ;1;10/11/1996;991;0;4
25268;IKER;GIMENEZ ARIAS;3;11/08/2013;2071;0;1
25269;PAU;ROMERO HERRERA;1;11/04/2008;860;0;1
25270;MATEO;ESTEBAN MARTINEZ;2;08/08/2012;1551;534;4
25271;FRANCISCO JAVIER;VARGAS SERRANO;4;06/07/1997;1464;0;2
25272;FRANCISCO;ESTEBAN RUIZ;1;12/10/1995;2670;0;2
25273;RAFAEL;AGUILAR GARCIA;5;04/08/2005;2166;0;1
25274;ORIOL;VELASCO CASTILLO;1;01/04/1995;1826;0;4
25275;ADAM;DOMINGUEZ MOYA;3;01/09/1997;811;0;2
25276;RAYAN;JIMENEZ ROJAS;1;04/05/2011;1626;0;3
25277;IKER;MOYA GIMENEZ;2;08/02/2005;1762;562;5
25278;LEO;SAEZ JIMENEZ;2;03/12/1998;2307;999;1
25279;OLIVER;MARIN CANO;1;03/01/2000;2158;0;5
25280;CRISTIAN;CRUZ GARCIA;4;06/10/2012;1968;0;4
25281;JOSE MANUEL;PASTOR DELGADO;1;09/08/2013;2285;0;1
25282;JAN;BENITEZ VICENTE;2;09/12/2006;628;869;5
25283;GUILLERMO;GUERRERO CARRASCO;4;07/04/2013;2099;0;4
25284;MOHAMED;FUENTES VELASCO;2;06/11/2011;1879;693;4
25285;ORIOL;VELASCO PEREZ;1;09/06/2001;2460;0;4
25286;MANUEL;LORENZO FERRER;1;06/12/2005;2433;0;4
25287;CRISTIAN;REYES CASTILLO;1;12/07/2008;2289;0;5
25288;BIEL;RAMOS RUBIO;1;04/01/2007;2291;0;4
25289;MIGUEL;MU¥OZ TORRES;2;09/04/2013;2679;723;4
25290;LUCAS;SOTO CALVO;1;06/01/2006;2106;0;3
25291;MIKEL;HIDALGO REYES;4;02/10/1990;1847;0;4
25292;ANDRES;LOZANO ARIAS;3;11/07/2009;2412;0;4
25293;ADRIA;NIETO GONZALEZ;3;11/03/1994;2651;0;5
25294;JAVIER;GARCIA AGUILAR;1;09/07/2012;2358;0;1
25295;JUAN;SOTO BRAVO;5;03/07/1996;1226;0;1
25296;LUIS;FUENTES FERNANDEZ;1;08/02/2007;2638;0;4
25297;RAFAEL;BENITEZ SAEZ;2;01/10/2003;2729;855;2
25298;DAVID;PE¥A LOPEZ;6;01/04/2007;2725;0;2
25299;ALVARO;GONZALEZ VARGAS;1;07/04/1994;2740;0;2
25300;POL;GIL MORA;5;08/12/2001;2455;0;2
25301;FERNANDO;GARCIA GALLARDO;4;03/11/1996;1097;0;4
25302;GUILLEM;LORENZO BLANCO;2;01/09/2011;1173;798;4
25303;OLIVER;RAMOS ORTIZ;2;01/04/1990;2613;841;6
25304;IKER;MARTIN ROMERO;2;09/04/1992;2845;678;1
25305;UNAI;PRIETO BLANCO;2;01/01/1998;853;507;4
25306;JUAN;DELGADO HERNANDEZ;4;01/01/2011;2693;0;1
25307;IKER;MOYA RAMOS;1;03/09/2012;1856;0;5
25308;DARIO;NU¥EZ MOLINA;3;08/07/1992;2647;0;1
25309;CESAR;VICENTE VIDAL;1;09/02/2008;1969;0;1
25310;IVAN;IBA¥EZ BLANCO;5;10/10/2000;2674;0;3
25311;FRANCISCO JAVIER;SUAREZ SANZ;1;01/06/1990;810;0;1
25312;JOSE MANUEL;DURAN HERRERA;1;06/09/2002;1525;0;2
25313;DAVID;HERRERA MARTINEZ;5;05/04/2005;2129;0;3
25314;ARNAU;SANTOS BRAVO;2;01/08/2000;626;900;2
25315;OMAR;PE¥A VAZQUEZ;1;04/09/2010;2919;0;4
25316;MOHAMED;SAEZ ESTEBAN;3;01/03/1998;2863;0;4
25317;BRUNO;MU¥OZ MORALES;6;11/10/2004;1098;0;2
25318;JOSE ANTONIO;RUBIO MORENO;6;08/06/2011;891;0;1
25319;ANDER;PASCUAL RUIZ;4;03/07/2006;2968;0;1
25320;LUCAS;DELGADO IBA¥EZ;2;02/07/1990;1242;977;1
25321;GUILLEM;SANTOS LOPEZ;1;11/11/2010;2081;0;5
25322;GABRIEL;SOLER PEREZ;1;09/11/1995;1789;0;2
25323;ENRIQUE;CARRASCO SANTANA;2;05/05/2005;2955;996;4
25324;DANIEL;FERRER FLORES;3;05/05/2011;1951;0;6
25325;ADRIA;NAVARRO FUENTES;2;11/11/1999;2727;809;4
25326;LUCAS;AGUILAR BLANCO;6;04/03/1994;1306;0;2
25327;FRANCISCO;SANZ SAEZ;5;05/08/2010;691;0;6
25328;OSCAR;ARIAS ESTEBAN;1;03/08/2007;2326;0;3
25329;MIGUEL ANGEL;DIEZ HIDALGO;6;04/08/2011;2841;0;1
25330;MARIO;MARTIN HERRERA;1;10/11/2007;2934;0;5
25331;IZAN;REYES LOZANO;6;06/11/2012;1496;0;2
25332;GABRIEL;GALLARDO SANTOS;4;03/08/1995;985;0;2
25333;JOSE MANUEL;VARGAS BENITEZ;2;07/05/2006;2071;935;4
25334;MIKEL;MARTIN ORTEGA;1;11/06/2013;2939;0;5
25335;MARTIN;GUTIERREZ GIMENEZ;5;11/05/2000;1245;0;3
25336;FERNANDO;SERRANO MARIN;2;11/02/1994;898;693;1
25337;CESAR;ARIAS SANZ;2;04/07/1991;1543;880;4
25338;FRANCISCO JAVIER;PEREZ HIDALGO;5;03/06/2006;2352;0;3
25339;JOSE;GUERRERO TORRES;3;10/09/2010;837;0;2
25340;ISAAC;VARGAS MEDINA;2;02/02/1992;613;996;6
25341;ALEIX;CAMPOS MARQUEZ;1;10/01/2010;2839;0;4
25342;CESAR;NU¥EZ VAZQUEZ;4;02/06/2001;1697;0;1
25343;ENRIQUE;NU¥EZ FERRER;1;11/01/2007;2609;0;1
25344;GABRIEL;GUERRERO ROMAN;5;06/03/2005;2841;0;1
25345;MOHAMED;NU¥EZ DIAZ;1;12/08/2005;2832;0;4
25346;GUILLEM;ARIAS DURAN;2;09/01/2000;2676;857;6
25347;JAN;MARQUEZ FERRER;2;02/03/1996;1170;876;1
25348;ALONSO;RUBIO RAMOS;1;08/03/1996;1469;0;1
25349;NIL;MEDINA GOMEZ;1;11/07/2010;2813;0;4
25350;GERARD;GONZALEZ RAMIREZ;2;01/07/1992;693;642;1
25351;JON;CARMONA SAEZ;1;10/07/1996;2222;0;3
25352;MARIO;BENITEZ PASTOR;6;09/04/1998;2793;0;1
25353;HUGO;ROJAS LOZANO;1;03/02/1993;2794;0;4
25354;CESAR;MARQUEZ ROJAS;1;10/08/2011;1197;0;2
25355;ENRIQUE;DURAN PEREZ;2;04/02/2006;955;832;2
25356;DARIO;CARMONA CRESPO;1;10/08/1994;2199;0;2
25357;JOSE;CANO MARIN;3;08/06/1994;1991;0;1
25358;RUBEN;GIL BRAVO;2;02/01/1993;2070;779;1
25359;FRANCISCO JAVIER;ROMAN GALLEGO;6;11/04/1995;627;0;4
25360;IKER;MORALES SANTANA;2;03/01/2012;1532;909;6
25361;JAN;MARTINEZ BLANCO;1;03/04/1994;870;0;6
25362;IZAN;BRAVO CARRASCO;3;01/09/2011;1500;0;1
25363;ANDRES;VICENTE GIL;6;04/04/2012;2657;0;4
25364;AARON;HIDALGO PE¥A;2;08/04/1991;1333;564;4
25365;JAVIER;LORENZO MOYA;2;07/02/2001;1557;753;2
25366;ALONSO;ORTEGA PEREZ;1;03/12/1995;2760;0;6
25367;JOEL;PASTOR MEDINA;3;10/10/2006;631;0;6
25368;FRANCISCO;DIEZ RUIZ;1;09/10/1990;1459;0;4
25369;GAEL;MORENO RUBIO;1;12/03/1994;2509;0;5
25370;MARC;ARIAS ROJAS;3;07/04/2010;2306;0;3
25371;NICOLAS;PARRA FUENTES;1;01/02/2008;2020;0;1
25372;DANIEL;REYES MOLINA;1;04/08/2002;833;0;3
25373;DAVID;VAZQUEZ PARRA;2;06/05/1992;918;525;4
25374;SAMUEL;MARTIN RUIZ;6;05/06/2008;2676;0;4
25375;RODRIGO;MORALES PE¥A;3;11/07/1991;1647;0;4
25376;JESUS;CARRASCO MOYA;1;01/07/2002;1453;0;6
25377;PEDRO;MENDEZ SAEZ;2;09/11/2007;2404;926;2
25378;YAGO;BLANCO RAMIREZ;1;03/04/2006;731;0;6
25379;EDUARDO;LOPEZ ESTEBAN;2;04/08/1990;2826;887;1
25380;IAN;BENITEZ NAVARRO;2;06/03/2008;1486;744;1
25381;MARC;FUENTES CASTRO;1;05/05/2001;1356;0;2
25382;OMAR;VEGA PRIETO;1;02/04/2007;678;0;3
25383;RAFAEL;SOLER SAEZ;2;06/04/1990;2173;708;5
25384;IZAN;HIDALGO GARRIDO;6;10/09/2002;2171;0;2
25385;ERIC;BRAVO CRESPO;5;11/02/2002;782;0;2
25386;ORIOL;SERRANO CORTES;2;09/12/2002;752;699;4
25387;ARNAU;CARRASCO JIMENEZ;3;05/01/1996;2230;0;1
25388;LUIS;LOPEZ CRUZ;4;07/05/1999;2497;0;5
25389;DANIEL;CARRASCO MOLINA;6;12/04/2013;2666;0;2
25390;IZAN;NU¥EZ SOLER;1;12/01/1995;674;0;4
25391;MOHAMED;RAMOS CAMPOS;2;12/05/2005;1742;698;2
25392;ERIC;FERRER DELGADO;4;11/02/2001;922;0;1
25393;IAN;SUAREZ SANTOS;4;10/12/2013;2816;0;2
25394;OLIVER;SUAREZ MARTIN;2;01/02/1992;2223;914;6
25395;ARNAU;HERRERO CARRASCO;1;10/08/1990;1327;0;2
25396;ALONSO;GIL SANCHEZ;2;02/03/1992;1685;689;2
25397;DARIO;SANTIAGO DIEZ;2;03/02/1997;722;923;4
25398;RAUL;CORTES MORA;2;05/06/2007;2775;650;2
25399;BIEL;HERRERO VEGA;2;09/04/1991;2231;560;2
25400;ROBERTO;CRUZ MU¥OZ;1;06/04/2011;2971;0;4
25401;JORDI;LORENZO ALVAREZ;4;09/05/2008;2739;0;6
25402;OSCAR;VELASCO MARTIN;2;03/06/2001;2727;938;5
25403;HUGO;MENDEZ VAZQUEZ;6;04/06/2002;2088;0;2
25404;JESUS;SANCHEZ CASTILLO;1;08/07/2008;1635;0;4
25405;MARTIN;SANZ ROJAS;1;09/04/2001;908;0;3
25406;LUCAS;SAEZ HERRERO;1;09/06/1991;1494;0;4
25407;NICOLAS;GALLEGO RAMOS;1;11/11/2000;2446;0;4
25408;ASIER;CASTILLO DOMINGUEZ;2;01/12/2006;760;505;4
25409;SERGIO;SANTOS VELASCO;1;02/04/1999;2280;0;6
25410;CARLOS;RUIZ GARCIA;1;11/02/2012;907;0;2
25411;VICTOR;HERRERA GIL;4;07/03/1993;2261;0;4
25412;BRUNO;SANZ PARRA;1;04/04/2012;2482;0;2
25413;GONZALO;SANCHEZ LOPEZ;1;07/04/1997;1158;0;3
25414;GONZALO;CABRERA NU¥EZ;1;11/07/1998;800;0;1
25415;IVAN;HERNANDEZ SANZ;3;08/10/2008;1651;0;1
25416;JOSE MANUEL;PASTOR MOLINA;2;07/07/2010;2999;990;6
25417;FRANCISCO JAVIER;ROMAN REYES;2;06/07/1992;2831;959;3
25418;RODRIGO;ORTEGA SANTOS;1;08/04/1990;1730;0;4
25419;JORDI;RODRIGUEZ CABRERA;4;06/06/2010;1679;0;4
25420;PEDRO;GUTIERREZ LORENZO;2;07/05/2006;2091;674;4
25421;MOHAMED;DIAZ HERRERA;1;10/08/2010;1122;0;2
25422;LUCAS;BENITEZ SUAREZ;1;10/06/1996;1593;0;4
25423;MARTI;GARCIA ALVAREZ;5;10/03/2004;874;0;6
25424;RODRIGO;BRAVO JIMENEZ;1;07/07/1993;1782;0;5
25425;ASIER;CANO DIEZ;2;09/10/2006;2314;926;4
25426;BRUNO;NAVARRO CASTILLO;6;06/02/1990;1946;0;6
25427;FERNANDO;SOTO GUTIERREZ;2;08/08/1998;1549;825;2
25428;ERIC;MORA ESTEBAN;2;10/07/1990;2021;715;4
25429;IZAN;GARRIDO SAEZ;4;09/01/2012;1419;0;4
25430;ORIOL;GARRIDO SANZ;1;05/01/1992;2206;0;4
25431;GAEL;DURAN CARRASCO;1;12/10/1990;1485;0;6
25432;GUILLERMO;CABALLERO CORTES;2;10/02/2013;1548;669;1
25433;ALEJANDRO;MARIN PE¥A;1;06/06/2001;620;0;4
25434;GERARD;ALVAREZ VICENTE;5;02/06/2003;1622;0;6
25435;MARIO;MARIN GONZALEZ;2;03/03/2009;2087;980;6
25436;DARIO;ARIAS SANCHEZ;1;05/12/1991;2066;0;4
25437;ENRIQUE;PRIETO HERNANDEZ;1;10/10/2010;706;0;4
25438;ALEX;BENITEZ VEGA;1;02/11/2005;2928;0;4
25439;DAVID;LORENZO VICENTE;5;07/09/2012;2791;0;1
25440;ADAM;SOLER SOTO;1;05/09/2005;1547;0;4
25441;MATEO;DELGADO GARCIA;1;12/12/2013;2406;0;3
25442;MARTIN;MENDEZ DELGADO;2;12/01/2008;2066;703;4
25443;ADRIAN;REYES HIDALGO;4;09/06/2013;680;0;3
25444;ADAM;CRUZ PASCUAL;4;09/09/1993;2491;0;3
25445;IKER;RAMIREZ GUTIERREZ;3;09/04/2000;826;0;4
25446;HUGO;SANTOS MONTERO;2;07/04/1995;2379;602;1
25447;ISAAC;TORRES MEDINA;1;05/03/2013;1958;0;3
25448;NICOLAS;RODRIGUEZ PEREZ;1;06/02/1993;1315;0;5
25449;ALEX;FERRER MENDEZ;2;08/04/2001;1445;645;2
25450;YERAY;CRESPO RAMIREZ;3;08/08/2004;1477;0;1
25451;UNAI;HERRERO SAEZ;1;08/06/1993;659;0;1
25452;YERAY;GIL MARQUEZ;2;08/09/1996;1915;918;5
25453;ANTONIO;IGLESIAS JIMENEZ;1;12/04/2000;2028;0;4
25454;NICOLAS;SANTOS FLORES;1;04/09/1992;2199;0;2
25455;ADRIAN;SUAREZ HERRERO;5;02/02/1990;1461;0;5
25456;ADRIA;DOMINGUEZ VAZQUEZ;1;08/08/1991;2065;0;2
25457;ALVARO;SANTOS SANTOS;4;06/09/1993;2699;0;4
25458;OSCAR;ARIAS MOYA;1;07/07/2006;993;0;1
25459;ANDRES;DOMINGUEZ SANCHEZ;1;09/04/2003;2104;0;1
25460;PAU;PARRA SOTO;1;11/07/2008;2442;0;3
25461;DANIEL;FERRER MU¥OZ;4;12/01/2004;1297;0;1
25462;MATEO;PARRA IBA¥EZ;1;07/10/2009;1261;0;4
25463;NIL;PASTOR FUENTES;1;03/06/1992;885;0;4
25464;AARON;JIMENEZ PRIETO;1;07/10/2012;2886;0;4
25465;JOSE ANTONIO;MOLINA SUAREZ;3;12/04/1992;2042;0;5
25466;NIL;FUENTES PE¥A;5;07/09/1990;1173;0;4
25467;MIKEL;LOZANO LEON;6;06/09/1997;780;0;1
25468;GUILLEM;SAEZ MARQUEZ;5;10/10/2010;826;0;1
25469;RAUL;MOYA PRIETO;1;08/08/1991;2976;0;3
25470;RUBEN;SANTANA VELASCO;1;11/11/2012;1628;0;4
25471;JOSE MANUEL;REYES GUERRERO;5;01/10/2003;2608;0;4
25472;IZAN;MENDEZ LORENZO;2;04/06/2003;2107;610;1
25473;ERIC;VICENTE CABRERA;4;09/09/2013;2724;0;5
25474;ALBERTO;FERNANDEZ MOLINA;3;01/05/1990;1821;0;1
25475;DANIEL;PASTOR CALVO;1;08/08/1990;1917;0;1
25476;AITOR;VICENTE GIL;5;01/10/1997;2143;0;2
25477;JAIME;PE¥A HIDALGO;2;11/02/2005;1310;782;3
25478;SERGIO;SUAREZ DURAN;1;05/09/2010;2320;0;4
25479;MIKEL;SOTO HERRERO;1;02/03/1995;1755;0;4
25480;RUBEN;JIMENEZ VIDAL;1;11/07/1999;2888;0;2
25481;HUGO;PASTOR HIDALGO;4;11/02/1996;1147;0;4
25482;ALEIX;CABRERA PE¥A;1;06/04/2006;1726;0;4
25483;OSCAR;NU¥EZ LEON;6;06/11/2008;2595;0;5
